02|01|00000000000000008780|01|01|20230427|00000000000000000000|00000001477861000128|RJ|21010410|RJ|00000000|CIF|01,8780
02|01|00000000000000008780|01|01|20230427|00000000000000000000|00000001477861000128|RJ|21010410|RJ|00000000|CIF|01,8780
03|00000000000000008780|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,8780
03|00000000000000008780|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,8780
02|01|00000000000000008792|01|01|20230429|00000000000000000000|00000037576377000101|RJ|21010410|RJ|00000000|CIF|01,8792
03|00000000000000008792|01|01|         1430|10|  27.60|N|   276.00|   276.00|00|00|00|00|00,8792
02|01|00000000000000008795|01|01|20230430|00000000000000000000|00000001477861000128|RJ|21010410|RJ|00000000|CIF|01,8795
03|00000000000000008795|01|01|         1430|02|  27.60|N|    55.20|    55.20|00|00|00|00|00,8795
02|01|00000000000000024506|01|01|20230401|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24506
03|00000000000000024506|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24506
02|01|00000000000000024516|01|01|20230401|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24516
03|00000000000000024516|01|01|        22035|06| 0.45|N|     2.70|     2.70|00|00|00|00|00,24516
02|01|00000000000000024522|01|01|20230401|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24522
03|00000000000000024522|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24522
02|01|00000000000000024534|01|01|20230401|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24534
03|00000000000000024534|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24534
02|01|00000000000000024546|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24546
03|00000000000000024546|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24546
02|01|00000000000000024550|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24550
03|00000000000000024550|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24550
02|01|00000000000000024551|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24551
03|00000000000000024551|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24551
02|01|00000000000000024556|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24556
03|00000000000000024556|01|01|        22035|01| 0.45|N| 0.45| 0.45|00|00|00|00|00,24556
02|01|00000000000000024558|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24558
03|00000000000000024558|01|01|        33639|01|   1.60|N|     1.60|     1.60|00|00|00|00|00,24558
02|01|00000000000000024561|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24561
03|00000000000000024561|01|01|        22035|20| 0.45|N|     9.00|     9.00|00|00|00|00|00,24561
02|01|00000000000000024565|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24565
03|00000000000000024565|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24565
02|01|00000000000000024568|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24568
03|00000000000000024568|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24568
02|01|00000000000000024573|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24573
03|00000000000000024573|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24573
02|01|00000000000000024585|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24585
03|00000000000000024585|01|01|         1430|01|  27.60|N|    27.60|    27.60|00|00|00|00|00,24585
02|01|00000000000000024588|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24588
02|01|00000000000000024588|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24588
03|00000000000000024588|01|01|        22035|04| 0.45|N|     1.80|     1.80|00|00|00|00|00,24588
03|00000000000000024588|01|01|        33639|01|   1.60|N|     1.60|     1.60|00|00|00|00|00,24588
02|01|00000000000000024592|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24592
03|00000000000000024592|01|01|        33639|02|   1.60|N|     3.20|     3.20|00|00|00|00|00,24592
02|01|00000000000000024597|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24597
03|00000000000000024597|01|01|        22035|02| 0.45|N| 0.90| 0.90|00|00|00|00|00,24597
02|01|00000000000000024599|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24599
03|00000000000000024599|01|01|        22035|04| 0.45|N|     1.80|     1.80|00|00|00|00|00,24599
02|01|00000000000000024601|01|01|20230403|00000000000000000000|00000000011111111111|RJ|21010410|RJ|00000000|CIF|01,24601
